cookie,duration,packet,byte,pps,bps,bpp,interarrival_time,port_src,port_dst,ip_proto,duration_sec,byte_count,packet_count,z_score-ipv4_src,z_score-ipv4_dst,z_score-ipv4_src-ipv4_dst,z_score-ipv4_src-ip_proto,is_attack
131,15,2733,180450,182.2,12030.0,66.02634467618002,0.0054884742041712,5050,4643,6,15,180450,2733,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
136,10,6,541,0.6,54.1,90.16666666666669,1.6666666666666667,46372,80,6,10,541,6,-0.5272196186749782,2.0627518161293796,0.9288092200038602,-0.1144493302811382,0
138,10,5,742,0.5,74.2,148.4,2.0,80,46372,6,10,742,5,2.1494338299826032,-0.6094494002200441,0.9288092200038602,2.5894160976107523,0
143,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,45322,5050,6,15,1622,18,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
144,15,16,1355,1.0666666666666669,90.33333333333331,84.6875,0.9375,5050,45322,6,15,1355,16,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
147,15,26598,1400131393,1773.2,93342092.86666666,52640.47646439582,0.0005639521768554,2843,5050,6,15,1400131393,26598,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
148,15,3220,212520,214.66666666666663,14168.0,66.0,0.0046583850931677,5050,2843,6,15,212520,3220,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
152,11,6,541,0.5454545454545454,49.18181818181818,90.16666666666669,1.8333333333333333,45726,80,6,11,541,6,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
153,10,5,742,0.5,74.2,148.4,2.0,80,45726,6,10,742,5,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
158,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,34020,6,15,1356,16,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
185,17,17,1558,1.0,91.6470588235294,91.6470588235294,1.0,58756,5051,6,17,1558,17,-0.7705517503711221,0.3750457847507962,-1.256624238828752,-0.3719603234136993,0
191,11,4,676,0.3636363636363636,61.45454545454545,169.0,2.75,80,45920,6,11,676,4,2.1494338299826032,-0.4688072309384954,0.4917225282373377,2.5894160976107523,0
199,17,17,1420,1.0,83.52941176470588,83.52941176470588,1.0,5051,58756,6,17,1420,17,0.0811107105653811,-0.4688072309384954,-0.8195375470622296,0.5293281525502642,0
